"ID","Symbol","Entry_Date","Exit_Date","Quantity","Buy_Value","Sell_Value","Profit","Period_of_holding","Turnover"
185,BANKNIFTY21AUG35600PE,"2021-08-26 14:50:39.000","2021-08-26 14:53:17.000",25,603,419,-184,0,603
185,BANKNIFTY21AUG35600PE,"2021-08-26 14:59:18.000","2021-08-26 15:11:47.000",25,1029,159,-870,0,1029
171,BANKNIFTY2190236800CE,"2021-08-30 10:02:07.000","2021-08-30 10:47:45.000",25,825,1391,566,0,1958
172,BANKNIFTY2190237000CE,"2021-08-30 10:50:56.000","2021-08-30 10:58:21.000",25,800,750,-50,0,800
172,BANKNIFTY2190237000CE,"2021-08-30 11:16:07.000","2021-08-30 11:26:41.000",25,775,678,-98,0,775
172,BANKNIFTY2190237000CE,"2021-08-30 11:33:27.000","2021-08-30 12:23:15.000",25,719,725,6,0,731
172,BANKNIFTY2190237000CE,"2021-08-30 12:45:08.000","2021-08-30 14:01:48.000",25,810,769,-41,0,810
174,BANKNIFTY2190237200CE,"2021-08-30 14:11:08.000","2021-08-30 14:22:27.000",25,726,899,173,0,1071
175,BANKNIFTY2190237300CE,"2021-08-30 14:25:08.000","2021-08-30 14:45:43.000",25,830,796,-34,0,830
175,BANKNIFTY2190237300CE,"2021-08-30 14:59:24.000","2021-08-30 15:01:03.000",25,746,715,-31,0,746
412,NIFTY2190217100CE,"2021-08-30 15:03:36.000","2021-08-30 15:29:42.000",50,613,1048,435,0,1483
174,BANKNIFTY2190237200CE,"2021-08-31 09:15:30.000","2021-08-31 09:17:08.000",25,1146,796,-350,0,1146
175,BANKNIFTY2190237300CE,"2021-08-31 09:23:20.000","2021-08-31 09:25:26.000",25,756,946,190,0,1136
413,NIFTY2190217150CE,"2021-08-31 09:26:43.000","2021-08-31 09:29:26.000",50,853,800,-53,0,853
412,NIFTY2190217100CE,"2021-08-31 09:52:29.000","2021-08-31 10:20:31.000",50,945,950,5,0,955
500,RELIANCE21SEP2600CE,"2021-08-31 10:33:06.000","2021-08-31 10:47:01.000",250,775,738,-38,0,775
413,NIFTY2190217150CE,"2021-08-31 10:50:40.000","2021-08-31 10:55:12.000",50,750,650,-100,0,750
413,NIFTY2190217150CE,"2021-08-31 11:02:09.000","2021-08-31 13:16:39.000",50,650,1250,600,0,1850
173,BANKNIFTY2190237100CE,"2021-08-31 13:44:46.000","2021-08-31 13:57:56.000",25,850,1011,161,0,1173
414,NIFTY2190217200CE,"2021-08-31 14:17:49.000","2021-08-31 15:17:15.000",50,700,1800,1100,0,2900
415,NIFTY2190217250CE,"2021-08-31 15:19:30.000","2021-08-31 15:19:55.000",50,1190,1208,18,0,1225
415,NIFTY2190217250CE,"2021-08-31 15:20:47.000","2021-08-31 15:28:14.000",50,1203,1080,-123,0,1203
172,BANKNIFTY2190237000CE,"2021-09-01 09:16:52.000","2021-09-01 09:26:26.000",25,1625,2121,496,0,2618
173,BANKNIFTY2190237100CE,"2021-09-01 09:29:33.000","2021-09-01 09:31:23.000",25,1875,1994,119,0,2113
174,BANKNIFTY2190237200CE,"2021-09-01 09:33:18.000","2021-09-01 09:46:45.000",25,1753,2941,1189,0,4130
176,BANKNIFTY2190237800CE,"2021-09-01 09:48:35.000","2021-09-01 10:11:47.000",25,894,660,-234,0,894
416,NIFTY2190217350CE,"2021-09-01 09:54:24.000","2021-09-01 10:01:08.000",50,1000,1383,383,0,1765
417,NIFTY2190217400CE,"2021-09-01 10:08:03.000","2021-09-01 10:20:16.000",50,900,643,-258,0,900
417,NIFTY2190217400CE,"2021-09-01 10:32:28.000","2021-09-01 10:55:00.000",50,530,445,-85,0,530
411,NIFTY2190217050PE,"2021-09-01 10:56:22.000","2021-09-01 11:01:42.000",50,1923,1738,-185,0,1923
411,NIFTY2190217050PE,"2021-09-01 11:05:00.000","2021-09-01 11:15:10.000",50,2040,1635,-405,0,2040
411,NIFTY2190217050PE,"2021-09-01 11:22:19.000","2021-09-01 11:30:02.000",50,1783,1900,118,0,2018
172,BANKNIFTY2190237000CE,"2021-09-01 11:46:49.000","2021-09-01 11:59:01.000",25,1850,1629,-221,0,1850
172,BANKNIFTY2190237000CE,"2021-09-01 12:46:01.000","2021-09-01 13:04:09.000",25,2050,2310,260,0,2570
168,BANKNIFTY2190236400PE,"2021-09-01 14:51:23.000","2021-09-01 15:01:28.000",25,1504,1250,-254,0,1504
168,BANKNIFTY2190236400PE,"2021-09-01 15:05:30.000","2021-09-01 15:10:32.000",25,1403,1645,243,0,1888
168,BANKNIFTY2190236400PE,"2021-09-01 15:14:56.000","2021-09-01 15:20:22.000",25,2016,1588,-429,0,2016
259,DRREDDY21SEP5800CE,"2021-09-02 09:32:40.000","2021-09-02 09:43:36.000",125,1525,1419,-106,0,1525
171,BANKNIFTY2190236800CE,"2021-09-02 10:42:10.000","2021-09-02 10:44:01.000",25,1160,1250,90,0,1340
170,BANKNIFTY2190236500PE,"2021-09-02 10:50:36.000","2021-09-02 11:09:27.000",25,1140,950,-190,0,1140
171,BANKNIFTY2190236800CE,"2021-09-02 11:14:58.000","2021-09-02 11:18:39.000",25,1455,1550,95,0,1645
419,NIFTY2190917400CE,"2021-09-02 11:20:13.000","2021-09-02 11:33:59.000",50,1600,1493,-108,0,1600
420,NIFTY2190917450CE,"2021-09-02 14:05:22.000","2021-09-03 09:15:09.000",50,1523,2283,760,1,3043
178,BANKNIFTY2190938000CE,"2021-09-03 09:17:43.000","2021-09-03 09:20:20.000",25,1791,2005,214,0,2219
178,BANKNIFTY2190938000CE,"2021-09-03 09:26:58.000","2021-09-03 09:36:01.000",25,2014,1825,-189,0,2014
420,NIFTY2190917450CE,"2021-09-03 09:44:14.000","2021-09-03 09:55:09.000",50,2193,2350,158,0,2508
178,BANKNIFTY2190938000CE,"2021-09-03 10:04:15.000","2021-09-03 10:21:14.000",25,1836,1600,-236,0,1836
356,MARUTI21SEP7800CE,"2021-09-03 10:37:44.000","2021-09-03 11:00:48.000",100,2175,1865,-310,0,2175
418,NIFTY2190917000PE,"2021-09-03 11:30:33.000","2021-09-03 11:38:45.000",50,1750,1858,108,0,1965
421,NIFTY2190917500CE,"2021-09-03 11:59:34.000","2021-09-03 13:51:54.000",50,1605,1740,135,0,1875
422,NIFTY2190917600CE,"2021-09-06 09:23:08.000","2021-09-06 09:25:36.000",50,1383,1185,-198,0,1383
422,NIFTY2190917600CE,"2021-09-06 09:31:47.000","2021-09-06 09:53:42.000",50,1408,1250,-158,0,1408
357,MARUTI21SEP8000CE,"2021-09-06 10:13:21.000","2021-09-06 10:32:00.000",100,1400,1200,-200,0,1400
422,NIFTY2190917600CE,"2021-09-06 11:52:40.000","2021-09-06 13:48:09.000",50,1133,1050,-83,0,1133
423,NIFTY2190917650CE,"2021-09-07 09:15:13.000","2021-09-07 09:22:49.000",50,658,408,-250,0,658
177,BANKNIFTY2190935400PE,"2021-09-07 09:33:09.000","2021-09-07 09:56:21.000",25,651,525,-126,0,651
425,NIFTY2192318000CE,"2021-09-20 09:42:36.000","2021-09-20 10:32:39.000",50,348,518,170,0,688
427,NIFTY2192318100CE,"2021-09-20 11:08:47.000","2021-09-20 11:45:10.000",50,325,300,-25,0,325
426,NIFTY2192318050CE,"2021-09-20 12:22:48.000","2021-09-20 13:45:06.000",50,310,280,-30,0,310
424,NIFTY2192316600PE,"2021-09-21 09:21:13.000","2021-09-21 09:41:22.000",50,325,300,-25,0,325
179,BANKNIFTY2192334000PE,"2021-09-21 10:18:26.000","2021-09-21 11:52:02.000",25,305,250,-55,0,305
180,BANKNIFTY2192338700CE,"2021-09-23 09:29:17.000","2021-09-23 09:57:42.000",25,166,143,-24,0,166
463,NIFTY21O2118200CE,"2021-10-13 09:49:52.000","2021-10-13 09:55:28.000",50,4935,5235,300,0,5535
226,BANKNIFTY21O1438700CE,"2021-10-13 10:27:54.000","2021-10-13 11:15:11.000",25,5290,4500,-790,0,5290
460,NIFTY21O1418150CE,"2021-10-13 12:21:21.000","2021-10-14 09:15:22.000",50,3143,5143,2000,1,7143
461,NIFTY21O1418200CE,"2021-10-13 12:25:13.000","2021-10-13 13:26:56.000",50,2075,2270,195,0,2465
227,BANKNIFTY21O1438800CE,"2021-10-14 09:35:17.000","2021-10-14 09:41:44.000",25,3325,3188,-138,0,3325
292,HINDUNILVR21OCT2800CE,"2021-10-14 09:45:47.000","2021-10-14 10:10:47.000",300,7110,7215,105,0,7320
342,LT21OCT1960CE,"2021-10-14 10:22:52.000","2021-10-14 10:27:16.000",575,6900,8050,1150,0,9200
341,LT21OCT1700PE,"2021-10-14 11:40:32.000","2021-10-14 12:15:53.000",575,5118,4600,-518,0,5118
464,NIFTY21O2118300CE,"2021-10-14 12:41:15.000","2021-10-14 12:51:46.000",50,6165,5820,-345,0,6165
465,NIFTY21O2118300PE,"2021-10-14 12:52:04.000","2021-10-14 13:08:59.000",50,6288,6510,223,0,6733
465,NIFTY21O2118300PE,"2021-10-14 13:29:57.000","2021-10-14 13:43:07.000",50,6623,5748,-875,0,6623
464,NIFTY21O2118300CE,"2021-10-14 13:45:15.000","2021-10-14 14:46:55.000",50,6395,6378,-18,0,6395
229,BANKNIFTY21O2139500CE,"2021-10-14 14:50:45.000","2021-10-14 15:07:11.000",25,7491,7305,-186,0,7491
466,NIFTY21O2118350CE,"2021-10-14 15:08:24.000","2021-10-18 09:15:22.000",50,5788,8973,3185,4,12158
230,BANKNIFTY21O2140000CE,"2021-10-18 09:25:26.000","2021-10-18 09:30:45.000",25,5720,7119,1399,0,8518
469,NIFTY21O2118550CE,"2021-10-18 09:28:14.000","2021-10-18 09:30:22.000",50,4073,4750,678,0,5428
231,BANKNIFTY21O2140100CE,"2021-10-18 09:31:44.000","2021-10-18 09:32:54.000",25,6321,5950,-371,0,6321
524,TCS21OCT3800CE,"2021-10-18 09:42:00.000","2021-10-18 09:51:13.000",300,9270,8910,-360,0,9270
354,MARUTI21OCT8000CE,"2021-10-18 10:00:27.000","2021-10-18 10:02:06.000",100,9540,9350,-190,0,9540
355,MARUTI21OCT8100CE,"2021-10-18 11:08:06.000","2021-10-18 11:12:07.000",100,8050,7500,-550,0,8050
497,RELIANCE21OCT2800CE,"2021-10-18 11:50:34.000","2021-10-18 11:55:39.000",250,9725,10000,275,0,10275
498,RELIANCE21OCT2820CE,"2021-10-18 11:56:52.000","2021-10-18 12:14:07.000",250,9000,8775,-225,0,9000
470,NIFTY21O2118600CE,"2021-10-18 12:36:20.000","2021-10-18 12:55:52.000",50,3570,3300,-270,0,3570
469,NIFTY21O2118550CE,"2021-10-18 14:09:30.000","2021-10-18 14:45:28.000",50,4463,3668,-795,0,4463
232,BANKNIFTY21O2140200CE,"2021-10-19 09:29:11.000","2021-10-19 09:37:06.000",25,4925,4228,-698,0,4925
343,LT21OCT2080CE,"2021-10-19 09:58:21.000","2021-10-19 14:17:01.000",575,4169,5693,1524,0,7216
468,NIFTY21O2118500PE,"2021-10-19 14:30:04.000","2021-10-19 14:32:01.000",50,4090,4250,160,0,4410
468,NIFTY21O2118500PE,"2021-10-19 14:35:50.000","2021-10-19 14:37:26.000",50,4125,3683,-443,0,4125
